CATEGORIANIIF;MONEDA;CARTERA;EMISOR;NEMOEMISOR;NEMOTECNICO;ISIN;COMPRA;VENCIMIENTO;MONTOFACIAL;REFERENCIA;CODINVENTARIO;CALIFICADORASUGEF;CALIFICACIONSUGEF;MOODYS;S&P;FITCH CRI;FITCH INTER.;SCRC;VMKTCRC
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;GENERAL MILLS INC;GIS;bgi21;US370334CD49;04/17/2018;04/16/2021;100000.00;TV1472-1;5974;S&P INTER.;BBB;Baa2;BBB;;BBB;;59968832.430000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;GENERAL MILLS INC;GIS;bgi23;US370334CE22;04/17/2018;10/17/2023;225000.00;TV1473-1;5975;S&P INTER.;BBB;Baa2;BBB;;BBB;;144284166.990000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;GLENCORE FUNDING LLC;GLENL;bgl22;US378272AP36;10/27/2017;10/27/2022;100000.00;TV966-1;4420;S&P INTER.;BBB+;Baa1;BBB+;;;;60266540.690000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;GOLDMAN SACHS GROUP INC;GSGPI;bgo23;US38141EB818;06/01/2016;11/29/2023;2000000.00;TV336-1;628;MOODYS INTER.;A3;A3;BBB+;;A;;1190677932.880000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;GOLDMAN SACHS GROUP INC;GSGPI;bgs22;US38141GGS75;12/06/2019;01/24/2022;5000000.00;TV2907-1;11864;MOODYS INTER.;A3;A3;BBB+;;A;;3217585901.280000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;HONEYWELL INTERNATIONAL INC.;HONIPP;bho21;US438516BM77;10/31/2016;11/01/2021;250000.00;TV507-1;821;S&P INTER.;A;A2;A;;A;;149026285.330000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;HSBC HOLDINGS PLC;HSBLN;bhs21;US404280AV16;12/08/2017;03/08/2021;200000.00;TV1015-1;4769;MOODYS INTER.;A2;A2;A-;;A+;;120136316.360000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;HSBC HOLDINGS PLC;HSBLN;bhs21;US404280AY54;10/21/2016;05/25/2021;500000.00;TV367-1;659;MOODYS INTER.;A2;A2;A-;;A+;;298692545.410000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;HSBC HOLDINGS PLC;HSBLN;bhs24;US404280BR94;05/18/2018;05/18/2023;500000.00;TV1559-1;6246;MOODYS INTER.;A2;A2;A-;;A+;;290640818.110000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;ITC HOLDINGS CORP;ITC;bit22;US465685AM76;11/15/2017;11/15/2022;500000.00;TV988-1;4583;MOODYS INTER.;Baa2;Baa2;BBB+;;;;305587988.080000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;JOHN DEERE CAPITAL CORPORATION;DEF;bde23;US24422EUA53;01/08/2018;01/06/2023;450000.00;TV1220-1;5053;S&P INTER.;A;A2;A;;A;;280172052.630000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;JP MORGAN CHASE;JPM;bjp21;US46623EKG34;04/16/2018;08/15/2021;2575000.00;TV1468-1;5957;MOODYS INTER.;A2;A2;A-;;AA-;;1519227832.990000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;JP MORGAN CHASE;JPM;bjp24;US46647PAP18;04/23/2018;04/23/2024;525000.00;TV1484-1;6042;MOODYS INTER.;A2;A2;A-;;AA-;;329999575.330000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;KEY BANK NATIONAL ASSOCIATION ;KEY;bke20;US49326EEF60;10/27/2016;09/15/2020;500000.00;TV492-1;798;S&P INTER.;BBB+;Baa1;BBB+;;A-;;295446587.630000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;KEYCORP;KEYC;bke21;US49326EED13;04/10/2017;03/24/2021;375000.00;TV761-1;2319;S&P INTER.;BBB+;Baa1;BBB+;;A-;;229119787.050000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;KINDER MORGAN ENERGY PARTNERS, L.P.;KMP;bkm21;US494550BT21;10/24/2016;03/01/2021;500000.00;TV407-1;712;S&P INTER.;BBB;Baa2;BBB;;BBB;;298789255.960000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;MICROSOFT CORP;MSFT;bmi22;US594918BW38;02/06/2017;02/06/2022;250000.00;TV671-1;1554;FITCH INTER.;AA+;Aaa;AAA;;AA+;;151869691.910000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;MITSUBISHI UFJ FINANCIAL GROUP, INC.;MFG;bmu21;US606822AG93;10/26/2016;09/13/2021;500000.00;TV436-1;750;S&P INTER.;A-;A1;A-;;A-;;299231760.190000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;MIZUHO FINANCIAL GROUP, INC.;MHFG;bmi21;US60687YAB56;10/21/2016;04/12/2021;500000.00;TV377-1;671;S&P INTER.;A-;A1;A-;;;;298177457.950000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;MIZUHO FINANCIAL GROUP, INC.;MHFG;bmi22;US60687YAL39;09/11/2017;09/11/2022;250000.00;TV931-1;4049;S&P INTER.;A-;A1;A-;;;;152607110.950000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;MOLSON COORS BREWING COMPANY;TAP;bta21;US60871RAF73;10/27/2016;07/15/2021;500000.00;TV487-1;793;S&P INTER.;BBB-;Baa3;BBB-;;BBB-;;298574344.930000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;MONDELEZ INTL HLDING NE;MDLZ;bmd21;US60920LAC81;10/28/2016;10/28/2021;600000.00;TV500-1;810;S&P INTER.;BBB;A3;BBB;;BBB;;357191875.770000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;MORGAN STANLEY;MS;bms23;US61744YAN85;04/30/2018;01/23/2023;250000.00;TV1518-1;6137;MOODYS INTER.;A3;A3;BBB+;;A;;156665860.090000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;MYLAN NV;MYL;bmy21;US62854AAM62;04/07/2017;06/15/2021;275000.00;TV759-1;2285;S&P INTER.;BBB-;Baa3;BBB-;;BBB-;;164058366.370000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;MYLAN NV;MYL;bmy21;US62854AAM62;10/06/2017;06/15/2021;500000.00;TV941-1;4282;S&P INTER.;BBB-;Baa3;BBB-;;BBB-;;298287938.860000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;NATWEST MARKETS PLC;RBSN;bnm23;USG6382GQU96;06/25/2020;05/21/2023;5000000.00;TV3704-1;13208;S&P INTER.;A-;Baa2;A-;;A+;;2987032110.250000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;NEXTERA ENERGY CAPITAL;NEE;bne23;US65339KAW09;12/14/2017;01/15/2023;450000.00;TV1119-1;4893;S&P INTER.;BBB+;Baa1;BBB+;;A-;;279201631.740000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;NISOURCE FINANCE CORP;NI;bni22;US65473QBH56;11/17/2017;11/17/2022;200000.00;TV992-1;4594;MOODYS INTER.;Baa2;Baa2;BBB+;;BBB;;122237380.980000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;NORDEA BANK AB;NORB;bno20;US65557CAR43;10/27/2016;09/17/2020;400000.00;TV478-1;784;S&P INTER.;AA-;Aa3;AA-;;AA;;236104017.940000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;PERNOD RICARD;PERNO;bri21;US714264AA62;10/24/2016;04/07/2021;150000.00;TV405-1;710;S&P INTER.;BBB+;Baa1;BBB+;;BBB+;;92037177.630000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;PERUSAHAAN PENERBIT SBSN;INDOI;bin26;US71567RAF38;05/07/2018;03/29/2026;200000.00;TV1529-1;6174;S&P INTER.;BBB;Baa2;BBB;;BBB;;130813352.460000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;PNC BANK, NATIONAL ASSOCIATION;PNC;bpn21;US69353REW43;10/21/2016;04/29/2021;1000000.00;TV379-1;674;S&P INTER.;A;A2;A;;A+;;593279328.430000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;PNC BANK, NATIONAL ASSOCIATION;PNC;bpn21;US69353REW43;01/08/2018;04/29/2021;250000.00;TV1224-1;5056;S&P INTER.;A;A2;A;;A+;;148319829.190000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;QUALCOM INC;QCOMM;bqu23;US747525AR43;05/26/2017;01/30/2023;100000.00;TV833-1;2871;S&P INTER.;A-;A2;A-;;;;61913727.710000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;RABOBANK U.A. NEW YORK BRANCH;RABOB;bra22;US21688AAJ16;01/10/2017;01/10/2022;275000.00;TV632-1;1365;S&P INTER.;A+;Aa3;A+;;;;167997661.110000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;REALTY INCOME CORP;RIC;bre22;US756109AN42;12/06/2017;10/15/2022;475000.00;TV1007-1;4745;FITCH INTER.;BBB+;A3;A-;;BBB+;;295721409.080000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;REGIONS FINANCIAL CORPORATION;RF;bre22;US7591EPAM25;08/14/2017;08/14/2022;325000.00;TV911-1;3713;MOODYS INTER.;Baa2;Baa2;BBB+;;BBB+;;200173390.070000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;ROYAL BANK OF SCOTLAND PLC;RBS;brb24;US780097BJ90;06/25/2018;06/25/2024;450000.00;TV1629-1;6554;S&P INTER.;BBB;Baa2;BBB;;A;;285338811.360000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;SABINE PASS LIQUEFACTION;CQP;bcq22;US785592AH92;05/22/2017;03/15/2022;450000.00;TV824-1;2797;S&P INTER.;BBB-;Baa3;BBB-;;BBB-;;284442278.100000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;SABINE PASS LIQUEFACTION;CQP;bcq22;US785592AH92;05/30/2017;03/15/2022;150000.00;TV834-1;2886;S&P INTER.;BBB-;Baa3;BBB-;;BBB-;;94814094.650000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;SANTANDER UK GROUP HOLDINGS PLC;SANUK;bso21;US80281LAD73;10/27/2016;01/08/2021;1000000.00;TV498-1;809;MOODYS INTER.;Baa1;Baa1;BBB;;A;;599902365.880000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;SCHLUMBERGER FIN CA;SLB;bsl22;US80685XAB73;11/20/2017;11/20/2022;350000.00;TV993-1;4610;S&P INTER.;A;A2;A;;;;211527468.440000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;SHELL INTERNATIONAL FINANCE B V GRAVENHAGE;RDSALN;brd00;US822582BW12;10/27/2016;09/12/2021;600000.00;TV494-1;800;S&P INTER.;AA-;Aa2;AA-;;AA-;;357096803.080000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;SHERWIN-WILLIAMS COMPANY (THE);SHW;bsh22;US824348AU08;05/16/2017;06/01/2022;225000.00;TV808-1;2756;S&P INTER.;BBB-;Baa3;BBB-;;BBB;;135520327.630000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;SHERWIN-WILLIAMS COMPANY (THE);SHW;bsh22;US824348AU08;11/15/2017;06/01/2022;500000.00;TV981-1;4571;S&P INTER.;BBB-;Baa3;BBB-;;BBB;;301156288.180000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;SHERWIN-WILLIAMS COMPANY (THE);SHW;bsh22;US824348AU08;01/12/2018;06/01/2022;250000.00;TV1259-1;5097;S&P INTER.;BBB-;Baa3;BBB-;;BBB;;150578147.000000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;SIEMENS FINANCIERINGSMAATSCHAPPIJ N.V.;SIEGR;bsi21;US82620KAJ25;10/26/2016;09/15/2021;500000.00;TV446-1;757;FITCH INTER.;A;A1;A+;;A;;297572848.520000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;SL GREEN OPERATING PARTN;SLG;bsl22;US78444FAF36;10/05/2017;10/15/2022;400000.00;TV939-1;4279;S&P INTER.;BBB-;Baa3;BBB-;;BBB;;236378611.830000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;SUMITOMO MITSUI BANKING CORP;SUMIBK;bsu21;US86562MAE03;10/26/2016;07/14/2021;1400000.00;TV431-1;745;S&P INTER.;A-;A1;A-;;;;838134083.600000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;SUMITOMO MITSUI FINANCIAL GROUP, INC.;SUMIB;bsu22;US86562MAQ33;07/12/2017;07/12/2022;450000.00;TV879-1;3343;S&P INTER.;A-;A1;A-;;;;277148748.500000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;SUNTORY HOLDINGS LIMITED;SUNTO;bsu22;US86803UAC53;06/28/2017;06/28/2022;325000.00;TV869-1;3178;S&P INTER.;BBB;Baa2;BBB;;;;194769191.310000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;SUNTRUST BANKS, INC.;STI;bst22;US86787EAT47;07/31/2017;08/01/2022;475000.00;TV889-1;3549;S&P INTER.;A;A2;A;;A+;;290324064.290000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;SYSCO CORPORATION;SYY;bsy20;US871829AX53;10/24/2016;10/01/2020;300000.00;TV414-1;718;FITCH INTER.;BBB;Baa1;BBB-;;BBB;;176638975.440000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;TORONTO DOMINION BANK;TORON;btd21;US89114QBL14;10/26/2016;07/13/2021;600000.00;TV427-1;741;FITCH INTER.;AA;Aa1;AA-;;AA;;358306214.470000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;UBS GROUP FUNDING SWITZERLAND;UBSG;bub22;USG91703AM39;12/16/2019;02/01/2022;5000000.00;TV2995-1;11953;S&P INTER.;A-;A3;A-;;A+;;3033930521.610000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus20;US9128283G32;02/28/2020;11/15/2020;1000000.00;TV3276-1;12495;S&P INTER.;AA+;Aaa;AA+;;AAA;;588275878.330000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus21;US9128282F67;11/26/2019;08/31/2021;500000.00;TV2827-1;11762;S&P INTER.;AA+;Aaa;AA+;;AAA;;296074822.560000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus21;US9128283Q14;10/15/2019;01/15/2021;1000000.00;TV2639-1;11369;S&P INTER.;AA+;Aaa;AA+;;AAA;;594702378.850000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus21;US912828PX26;02/25/2020;02/15/2021;2000000.00;TV3241-1;12438;S&P INTER.;AA+;Aaa;AA+;;AAA;;1208119119.990000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;UNITEDHEALTH GROUP INCORPORATED;UNITHHEALT;bun20;US91324PCM23;10/24/2016;07/15/2020;700000.00;TV393-1;689;FITCH INTER.;A;A3;A+;;A;;413962845.740000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;UNITEDHEALTH GROUP INCORPORATED;UNITHHEALT;bun22;US91324PDD15;10/25/2017;10/15/2022;200000.00;TV965-1;4408;FITCH INTER.;A;A3;A+;;A;;122226141.800000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;WELLS FARGO BANK NA;WELLFBK;bwf21;US94988J5N37;01/23/2018;01/15/2021;975000.00;TV1295-1;5203;FITCH INTER.;AA-;Aa2;A+;;AA-;;581570286.970000
VR CON CAMBIO EN ORI;USD;BNCR AFECTACION ORI;WESTPAC BANKING CORP;WSTP;bws21;US961214DA83;10/21/2016;08/19/2021;1600000.00;TV368-1;660;FITCH INTER.;A+;Aa3;AA-;;A+;;956805596.150000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;ABBVIE INC;ABBV;bai22;US00287YAL39 ;08/16/2019;11/06/2022;1300000.00;TV2476-1;10615;MOODYS INTER.;Baa2;Baa2;BBB+;;;;800204403.670000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;BARCLAYS PLC;BARCL;bba21;US06738EAQ89;03/09/2020;08/10/2021;500000.00;TV3316-1;12562;S&P INTER.;BBB;Baa2;BBB;;A;;302703867.030000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;BARCLAYS PLC;BARCL;bba21;US06738EAQ89;03/09/2020;08/10/2021;2000000.00;TV3317-1;12563;S&P INTER.;BBB;Baa2;BBB;;A;;1210815462.290000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;BARCLAYS PLC;BARCL;bba21;US06738EAQ89;03/10/2020;08/10/2021;500000.00;TV3320-1;12570;S&P INTER.;BBB;Baa2;BBB;;A;;302703867.030000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;BARCLAYS PLC;BARCL;bba21;US06738EAQ89;03/18/2020;08/10/2021;2400000.00;TV3345-1;12652;S&P INTER.;BBB;Baa2;BBB;;A;;1452978552.420000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;BAYER US FINANCE II LLC;BAYNG;bbu21;US07274NAC74;05/22/2019;06/25/2021;4800000.00;TV2261-1;9809;S&P INTER.;BBB;Baa1;BBB;;BBB+;;2799946849.150000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;BAYER US FINANCE II LLC;BAYNG;bbu21;USU07264AF85;06/12/2019;10/08/2021;1000000.00;TV2301-1;10053;S&P INTER.;BBB;Baa1;BBB;;BBB+;;602367611.130000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;BAYER US FINANCE II LLC;BAYNG;bbu21;USU07264AF85;06/13/2019;10/08/2021;4000000.00;TV2318-1;10074;S&P INTER.;BBB;Baa1;BBB;;BBB+;;2409470438.670000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;BRISTOL-MYERS SQUIBB CO;BMY;bbm22;US110122BY33;07/18/2019;05/16/2022;1600000.00;TV2401-1;10422;MOODYS INTER.;A2;A2;A+;;A-;;972255700.660000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;CATERPILLAR FINANCIAL SERVICES CORPORATION;CAT;bcf22;US14913Q3A59;01/13/2020;09/06/2022;690000.00;TV3088-1;12108;MOODYS INTER.;A3;A3;A;;A;;418059405.450000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;CITIGROUP FUNDING INC;CITIFI;bci21;US172967LC35;06/05/2020;12/08/2021;1150000.00;TV3631-1;13085;MOODYS INTER.;A3;A3;BBB+;;A;;692440983.430000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;CITIGROUP FUNDING INC;CITIFI;bci22;US172967LG49;01/13/2020;04/25/2022;5000000.00;TV3087-1;12107;MOODYS INTER.;A3;A3;BBB+;;A;;3039849823.430000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;CORPORACION ANDINA DE FOMENTO;CAFCVECA;bca22;US219868BS46;06/10/2020;06/15/2022;1000000.00;TV3642-1;13112;S&P INTER.;A+;Aa3;A+;;A+;;616312199.410000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;COVENTRY HEALTH CARE INC;CHC;bch21;US222862AJ30;06/13/2019;06/15/2021;5000000.00;TV2320-1;10076;S&P INTER.;BBB;Baa2;BBB;;BBB;;3034705326.300000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;DUKE ENERGY CORPORATION;DUK;bdu21;US26441CAR60;07/18/2019;09/01/2021;5000000.00;TV2402-1;10423;S&P INTER.;BBB+;Baa1;BBB+;;;;2973230389.500000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;ENEL FINANCE INTERNATIONAL N.V.;ENELI;ben22;USN30707AD06;06/12/2019;05/25/2022;1160000.00;TV2298-1;10050;S&P INTER.;BBB+;Baa2;BBB+;;A-;;701911141.900000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;ENEL FINANCE INTERNATIONAL N.V.;ENELI;ben22;USN30707AD06;06/12/2019;05/25/2022;2000000.00;TV2300-1;10052;S&P INTER.;BBB+;Baa2;BBB+;;A-;;1210191623.960000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;ENEL FINANCE INTERNATIONAL N.V.;ENELI;ben22;USN30707AD06;07/08/2019;05/25/2022;1840000.00;TV2376-1;10304;S&P INTER.;BBB+;Baa2;BBB+;;A-;;1113376294.040000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;ENTERPRISE PRODUCTS OPERATING LLC;EPD;bep21;US29379VBP76;06/17/2019;02/15/2021;3200000.00;TV2323-1;10104;S&P INTER.;BBB+;Baa1;BBB+;;BBB+;;1913240777.680000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;GENERAL MOTORS FINL CO;GM;bgm21;US37045XCJ37;10/16/2019;04/09/2021;1700000.00;TV2645-1;11379;MOODYS INTER.;Baa3;Baa3;BBB;;BBB-;;1011978231.800000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;HEWLETT PACKARD ENTERPRISE COMPANY;HPENT;bhp20;US42824CAG42;06/25/2019;10/15/2020;3873000.00;TV2355-1;10203;S&P INTER.;BBB;Baa2;BBB;;BBB+;;2291221638.490000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;HP ENTERPRISE CO;HPENT;bhp22;US42824CAN92;06/22/2020;10/15/2022;3000000.00;TV3683-1;13165;S&P INTER.;BBB;Baa2;BBB;;BBB+;;1891249326.650000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;ING BANK NV;INGB;bin20;US44987CAG33;06/27/2019;08/17/2020;3000000.00;TV2369-1;10240;S&P INTER.;A+;Aa3;A+;;AA-;;1773056874.560000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;MITSUBISHI UFJ FINANCIAL GROUP, INC.;MFG;bmu21;US606822AG93;06/19/2020;09/13/2021;1420000.00;TV3676-1;13155;S&P INTER.;A-;A1;A-;;A-;;849818198.940000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;MORGAN STANLEY;MS;bms20;US6174467P85;05/23/2019;07/24/2020;1620000.00;TV2264-1;9835;MOODYS INTER.;A3;A3;BBB+;;A;;970559039.290000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;MORGAN STANLEY;MS;bms20;US6174467P85;06/12/2019;07/24/2020;3380000.00;TV2299-1;10051;MOODYS INTER.;A3;A3;BBB+;;A;;2024993553.700000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;PFIZER INC;PFE;bpf21;US717081EM19;06/12/2019;09/15/2021;5000000.00;TV2297-1;10049;MOODYS INTER.;A1;A1;AA-;;A;;3038370903.850000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;SHELL INTERNATIONAL FIN;RDSAL;bsi21;US822582BS00;07/08/2019;05/10/2021;2000000.00;TV2375-1;10303;S&P INTER.;AA-;Aa2;AA-;;AA-;;1184396896.430000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;UNITEDHEALTH GROUP INCORPORATED;UNITHHEALT;bun21;US91324PCH38;06/13/2019;12/15/2021;2000000.00;TV2317-1;10073;FITCH INTER.;A;A3;A+;;A;;1204074944.960000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;UNITEDHEALTH GROUP INCORPORATED;UNITHHEALT;bun22;US91324PDD15;07/08/2019;10/15/2022;3000000.00;TV2374-1;10302;FITCH INTER.;A;A3;A+;;A;;1833392109.530000
VR CON CAMBIO EN ORI;USD;BNCRAM AFECTACION ORI;WELLS FARGO & COMPANY;WELLS;bwf22;US95000U2B83;06/16/2020;07/22/2022;2000000.00;TV3669-1;13133;MOODYS INTER.;A2;A2;A-;;A+;;1229305192.610000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI; ONTARIO TEACHERS FINANC;ONTTF;bot21;US68329AAB44;02/20/2020;04/16/2021;5000000.00;TV3210-1;12383;S&P INTER.;AA+;Aa1;AA+;;;;2988900439.400000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;CORPORACION ANDINA DE FOMENTO;CAFCVECA;bco21;XS2112474874;01/29/2020;01/27/2021;10000000.00;TV3138-1;12223;MOODYS INTER.;P1;P1;;;F1+;;5842337455.290000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;KFW-KREDINTANSTALT FUER WIEDERAUF;KFW;bkf21;US500769HU15;02/25/2020;04/12/2021;4000000.00;TV3239-1;12436;S&P INTER.;AAA;Aaa;AAA;;;;2391007344.670000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus20;US9128282J89;10/23/2019;07/15/2020;10000000.00;TV2682-1;11450;S&P INTER.;AA+;Aaa;AA+;;AAA;;5878261575.060000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus20;US9128282Z22;02/26/2020;10/15/2020;4000000.00;TV3254-1;12460;S&P INTER.;AA+;Aaa;AA+;;AAA;;2351867226.410000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus20;US9128283L27;12/02/2019;12/15/2020;5500000.00;TV2870-1;11814;S&P INTER.;AA+;Aaa;AA+;;AAA;;3237641858.800000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus20;US9128283L27;02/28/2020;12/15/2020;2000000.00;TV3274-1;12493;S&P INTER.;AA+;Aaa;AA+;;AAA;;1177324309.110000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus20;US9128283L27;03/05/2020;12/15/2020;2000000.00;TV3307-1;12535;S&P INTER.;AA+;Aaa;AA+;;AAA;;1177324309.110000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus20;US912828L328 ;11/25/2019;08/31/2020;5000000.00;TV2819-1;11758;S&P INTER.;AA+;Aaa;AA+;;AAA;;2936948887.940000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus20;US912828L658;10/31/2019;09/30/2020;4000000.00;TV2713-1;11523;S&P INTER.;AA+;Aaa;AA+;;AAA;;2349318332.040000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus20;US912828L658;11/25/2019;09/30/2020;5000000.00;TV2818-1;11757;S&P INTER.;AA+;Aaa;AA+;;AAA;;2936647912.130000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus20;US912828L997;12/19/2019;10/31/2020;7000000.00;TV3034-1;12008;S&P INTER.;AA+;Aaa;AA+;;AAA;;4110657741.290000
